lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_34,lig_37,-0.7505 kcal/mol,0.0447 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_53,lig_56,1.5437 kcal/mol,0.0416 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_50,lig_58,-2.6927 kcal/mol,0.4907 kcal/mol,-8.928074899821528,3.5427719826870896,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_33,lig_53,-2.3445 kcal/mol,0.0494 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_37,lig_53,-2.2009 kcal/mol,0.0178 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_50,lig_53,-1.8447 kcal/mol,0.1174 kcal/mol,-3.336392291506494,-0.35307396977330496,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_65,-3.5453 kcal/mol,0.1034 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_63,lig_65,0.5386 kcal/mol,0.0370 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_33,lig_39,0.0316 kcal/mol,0.1703 kcal/mol,-0.7011582746341968,0.7642996622584103,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_61,-1.8080 kcal/mol,0.0671 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_60,-1.8490 kcal/mol,0.0824 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_34,-1.7697 kcal/mol,0.0470 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_67,-2.3302 kcal/mol,0.0661 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_50,-1.7945 kcal/mol,0.0526 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_63,-4.0618 kcal/mol,0.0924 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_56,-2.1945 kcal/mol,0.0636 kcal/mol,-3.002649756592705,-1.3863064787091632,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_37,lig_61,-0.1833 kcal/mol,0.0744 kcal/mol,-1.1283984255767812,0.7617493481407799,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_34,lig_53,-4.1403 kcal/mol,0.0515 kcal/mol,-4.794221757113438,-3.486319873530401,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_33,lig_50,-1.0070 kcal/mol,0.0364 kcal/mol,-1.469426046547027,-0.5446535296756059,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_32,lig_33,-0.6496 kcal/mol,0.0559 kcal/mol,-1.360334856627793,0.061193099000229845,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_61,lig_67,-0.8283 kcal/mol,0.0385 kcal/mol,-1.3175497551303839,-0.33912081667462496,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_58,-4.8626 kcal/mol,0.1718 kcal/mol,-5.6017211433005585,-4.1234917241229,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_27,lig_37,-1.0568 kcal/mol,0.1343 kcal/mol,-2.7636695083208123,0.6501073236717072,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_61,lig_65,-2.2233 kcal/mol,0.0526 kcal/mol,-2.4494532580768427,-1.9971566816887225,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_50,lig_56,-0.7485 kcal/mol,0.0701 kcal/mol,-1.6396871961755164,0.1427414267279017,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_37,lig_63,-3.6881 kcal/mol,0.0710 kcal/mol,-3.99365127863062,-3.3825303914786082,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_34,lig_39,-0.0293 kcal/mol,0.1359 kcal/mol,-0.6142367245338134,0.5555615273983436,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_56,lig_60,-1.1297 kcal/mol,0.0446 kcal/mol,-1.3217364715176187,-0.9376930310881151,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_67,lig_65,-0.8569 kcal/mol,0.1267 kcal/mol,-1.4019008314203325,-0.31190388488853893,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_67,lig_37,2.0940 kcal/mol,0.1042 kcal/mol,1.6457689230518175,2.5422593087102863,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_67,lig_39,2.9814 kcal/mol,0.2226 kcal/mol,2.0236668645728297,3.939140660263023,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_63,lig_61,2.7813 kcal/mol,0.0478 kcal/mol,2.575500202477544,2.987126787608979,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
