lig_0,lig_1,freenrg,error,engine,analysis
lig_27,lig_34,-1.6891 kcal/mol,0.0621 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_60,-1.4716 kcal/mol,0.1207 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_67,-1.8157 kcal/mol,0.1031 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_50,-1.5901 kcal/mol,0.0997 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_63,-3.7573 kcal/mol,0.1828 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_56,-2.0375 kcal/mol,0.0411 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_61,0.0377 kcal/mol,0.1500 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_34,lig_53,-3.7644 kcal/mol,0.2400 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_32,lig_33,-0.4667 kcal/mol,0.0322 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_33,lig_50,-0.7549 kcal/mol,0.2150 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_61,lig_67,-0.6245 kcal/mol,0.0109 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_58,-5.0109 kcal/mol,0.2541 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_61,lig_65,-2.2916 kcal/mol,0.1105 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_37,-0.7784 kcal/mol,0.2737 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_50,lig_56,-0.7435 kcal/mol,0.0624 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_63,-3.6119 kcal/mol,0.0985 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_34,lig_39,0.1829 kcal/mol,0.0532 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_56,lig_60,-1.1355 kcal/mol,0.0422 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_67,lig_65,-0.8215 kcal/mol,0.0720 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_67,lig_37,1.8819 kcal/mol,0.1554 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_67,lig_39,3.4542 kcal/mol,0.5235 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_63,lig_61,2.8705 kcal/mol,0.0506 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
