lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_CHEMBL3265005,lig_CHEMBL3265009,0.0699 kcal/mol,0.1166 kcal/mol,-0.43163648146802247,0.571410293057133,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265017,lig_CHEMBL3265022,-0.3529 kcal/mol,0.1349 kcal/mol,-0.9333580611221843,0.22755392518998563,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265021,lig_CHEMBL3265023,-0.6860 kcal/mol,0.3358 kcal/mol,-4.952803635140904,3.580756855806759,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265017,lig_CHEMBL3265021,0.7962 kcal/mol,0.1590 kcal/mol,0.11226097012129499,1.480175735940843,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265008,lig_CHEMBL3265009,-0.2578 kcal/mol,0.0712 kcal/mol,-0.5642941269644133,0.048701068892704924,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265016,lig_CHEMBL3265017,-0.0097 kcal/mol,0.2172 kcal/mol,-0.9442427727817767,0.9248830101831723,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265016,lig_CHEMBL3265018,-0.3715 kcal/mol,0.0205 kcal/mol,-0.459531872934474,-0.28354140437722747,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265018,lig_CHEMBL3265020,1.3521 kcal/mol,0.0719 kcal/mol,1.042739034300902,1.6614409456757497,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265019,lig_CHEMBL3265021,2.2962 kcal/mol,0.1359 kcal/mol,1.7114177155075272,2.8810565431209296,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_CHEMBL3265020,lig_CHEMBL3265021,-0.1021 kcal/mol,0.0971 kcal/mol,-0.5199728047041962,0.31579757652035345,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
