lig_0,lig_1,freenrg,error,engine,analysis
lig_164,lig_165,-0.3515 kcal/mol,0.0211 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_215,lig_231,2.1846 kcal/mol,0.2784 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_235,lig_290,-0.7228 kcal/mol,0.1145 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_15,lig_215,-0.3043 kcal/mol,0.5582 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_227,lig_290,2.2728 kcal/mol,0.2709 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_231,lig_336,-0.4195 kcal/mol,0.5130 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_30,lig_31,1.4293 kcal/mol,0.4348 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_155,lig_156,0.9708 kcal/mol,0.3745 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_155,lig_57,-0.3909 kcal/mol,0.0329 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_167,lig_215,-1.4251 kcal/mol,0.5703 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_167,lig_234,0.3414 kcal/mol,0.1509 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_227,lig_57,2.3084 kcal/mol,0.1569 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_231,lig_289,-1.2946 kcal/mol,0.0371 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_252,lig_254,0.8941 kcal/mol,0.7677 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_251,lig_256,1.6265 kcal/mol,1.2756 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_252,lig_338,-0.3416 kcal/mol,0.3621 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_336,lig_338,-0.7604 kcal/mol,0.2245 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_42,lig_43,-1.2415 kcal/mol,1.4310 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_163,lig_165,0.3956 kcal/mol,0.2329 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_163,lig_234,-0.1392 kcal/mol,0.2603 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_163,lig_252,-0.0525 kcal/mol,0.2908 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_206,lig_215,-3.3783 kcal/mol,0.4701 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_206,lig_254,-2.3950 kcal/mol,0.1844 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_289,lig_336,0.7012 kcal/mol,0.3856 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
