lig_0,lig_1,freenrg,error,engine,analysis
lig_2m,lig_2x,2.7389 kcal/mol,0.0960 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2l,lig_2m,-0.0112 kcal/mol,0.1163 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2g,lig_2v,2.6951 kcal/mol,0.2875 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2gg,lig_2v,1.5680 kcal/mol,1.6598 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2d,lig_2s,-0.2680 kcal/mol,1.1424 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2l,lig_2x,0.8018 kcal/mol,0.4182 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2e,lig_2r,-0.9198 kcal/mol,0.0724 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2t,lig_2x,2.4194 kcal/mol,0.2009 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2w,lig_2y,0.8108 kcal/mol,0.4327 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2a,lig_2n,-1.5554 kcal/mol,0.3590 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2gg,lig_2k,-0.5891 kcal/mol,0.4853 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2n,lig_2t,-0.2185 kcal/mol,0.0703 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2v,lig_2w,-1.0437 kcal/mol,0.1468 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2a,lig_2k,1.3208 kcal/mol,0.0765 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2dd,lig_2i,0.3935 kcal/mol,0.3411 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2dd,lig_2hh,-1.5510 kcal/mol,0.4172 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2gg,lig_2l,-2.5093 kcal/mol,0.0912 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2ff,lig_2hh,-1.5966 kcal/mol,0.3693 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2ff,lig_2h,0.0572 kcal/mol,0.0707 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2e,lig_2h,1.1010 kcal/mol,0.0971 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2a,lig_2gg,1.4147 kcal/mol,0.0365 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2d,lig_2gg,0.2196 kcal/mol,0.2143 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2e,lig_2gg,-0.8296 kcal/mol,0.1120 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2f,lig_2gg,1.5162 kcal/mol,0.4245 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2aa,Intermediate_2,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2ff,lig_2g,-0.2451 kcal/mol,0.0746 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2bb,lig_2dd,-1.4090 kcal/mol,0.0566 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2c,Intermediate,8.3253 kcal/mol,0.3310 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2c,Intermediate_3,0.4406 kcal/mol,0.0566 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2aa,lig_2b,-1.9534 kcal/mol,0.5861 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2e,lig_2a,-1.1601 kcal/mol,0.0740 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2e,lig_2d,-0.0753 kcal/mol,0.0286 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2f,lig_2d,0.2742 kcal/mol,0.0790 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2ee,lig_2a,0.3549 kcal/mol,0.1117 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2ff,lig_2a,-1.6084 kcal/mol,0.1384 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2gg,lig_2a,-2.2900 kcal/mol,1.5802 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2j,Intermediate_4,-1.2226 kcal/mol,0.2119 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2j,lig_2m,-0.4293 kcal/mol,0.1945 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2g,lig_2d,1.1219 kcal/mol,0.0368 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2m,lig_2a,0.5651 kcal/mol,0.0652 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2k,lig_2a,-1.5943 kcal/mol,0.1736 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2n,lig_2a,1.3729 kcal/mol,0.0626 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2q,Intermediate_1,-1.0104 kcal/mol,0.0910 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2q,Intermediate_4,0.0917 kcal/mol,0.0866 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2o,lig_2a,0.5748 kcal/mol,0.1202 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2t,lig_2a,0.5362 kcal/mol,0.4230 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2u,Intermediate_4,-1.4145 kcal/mol,0.1072 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2v,lig_2a,-1.8062 kcal/mol,0.5632 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2x,Intermediate_7,1.6248 kcal/mol,0.1073 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2y,lig_2w,-0.2286 kcal/mol,0.0805 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2z,lig_2w,-1.0859 kcal/mol,0.2768 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2y,Intermediate_10,0.6426 kcal/mol,0.1441 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2v,Intermediate_10,-1.2976 kcal/mol,0.2508 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2a,Intermediate_4,-1.7423 kcal/mol,0.2022 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2w,Intermediate_10,0.4340 kcal/mol,0.2772 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2d,Intermediate,5.6903 kcal/mol,0.2055 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2d,Intermediate_5,4.0318 kcal/mol,0.1023 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2d,Intermediate_8,2.2239 kcal/mol,0.4051 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2b,Intermediate_2,-1.0638 kcal/mol,0.0897 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2ii,lig_2hh,-0.1198 kcal/mol,0.0032 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2ii,Intermediate_6,1.0633 kcal/mol,0.0936 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate,Intermediate_3,-3.5517 kcal/mol,0.0768 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate,Intermediate_5,-0.6974 kcal/mol,0.1231 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2hh,Intermediate_10,2.2737 kcal/mol,0.2889 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate_1,Intermediate_4,-0.6438 kcal/mol,0.1346 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate_2,Intermediate_10,0.4491 kcal/mol,0.0390 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate_7,Intermediate_8,0.5964 kcal/mol,0.0327 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate_6,Intermediate_10,2.6086 kcal/mol,0.2199 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate_8,Intermediate_10,-2.2077 kcal/mol,0.2297 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2k,lig_2q,-3.1696 kcal/mol,0.5243 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2e,lig_2f,-0.5621 kcal/mol,0.0159 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2p,lig_2a,0.9395 kcal/mol,0.1434 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_2dd,lig_2gg,2.9782 kcal/mol,0.3431 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
