lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_155,lig_57,-1.2889 kcal/mol,0.0797 kcal/mol,-1.6319959178830623,-0.9457837524069652,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_167,lig_215,-0.1460 kcal/mol,0.1167 kcal/mol,-0.6481497710314804,0.35617621266646526,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_167,lig_234,0.7555 kcal/mol,0.1027 kcal/mol,0.3135121987088976,1.1974736412620448,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_227,lig_57,2.3237 kcal/mol,0.0354 kcal/mol,2.171452113080698,2.475900548001923,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_231,lig_289,-1.1070 kcal/mol,0.0909 kcal/mol,-1.4982893533181298,-0.7156968212660344,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_251,lig_256,0.2407 kcal/mol,0.1559 kcal/mol,-0.4299234217721558,0.9114148189265844,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_252,lig_338,-0.2975 kcal/mol,0.0640 kcal/mol,-0.5728218955080533,-0.02208836088533378,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_252,lig_254,1.5157 kcal/mol,0.4628 kcal/mol,-0.47565263355612375,3.506987213827657,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_336,lig_338,0.6104 kcal/mol,0.0852 kcal/mol,0.24403089040454823,0.9768403863370421,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_42,lig_43,0.8515 kcal/mol,0.0276 kcal/mol,0.7326075180671696,0.970458584781486,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_165,0.3727 kcal/mol,0.1306 kcal/mol,-0.18929630529062103,0.9347739001282306,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_234,0.2350 kcal/mol,0.0565 kcal/mol,-0.008247264243278679,0.4783412686141446,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_252,0.6735 kcal/mol,0.0899 kcal/mol,0.28660984285979396,1.0603569300848603,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_206,lig_215,-2.2129 kcal/mol,0.1539 kcal/mol,-2.8752312391826447,-1.5506672134572277,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_289,lig_336,1.4129 kcal/mol,0.2583 kcal/mol,0.30164027377799596,2.5241727714774482,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_206,lig_254,0.5216 kcal/mol,0.1972 kcal/mol,-0.32676048778561295,1.3698940249919715,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
