lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_2hh,lig_2ii,0.1264 kcal/mol,0.0175 kcal/mol,0.051248692635045875,0.2014610042371508,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ff,lig_2j,0.0788 kcal/mol,0.5498 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2r,lig_2s,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2k,lig_2l,-3.2134 kcal/mol,0.2992 kcal/mol,-4.500797762241861,-1.9259119599222436,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2l,lig_2n,-0.5112 kcal/mol,0.0784 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2j,-0.1834 kcal/mol,0.1129 kcal/mol,-0.6691582393487181,0.30226408693751233,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2j,lig_2k,2.0807 kcal/mol,0.1471 kcal/mol,1.4477050284191895,2.7136092826328344,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2n,lig_2s,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2i,lig_2j,0.1385 kcal/mol,0.0738 kcal/mol,-0.7987488544724315,1.075681478915633,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2g,lig_2h,0.3010 kcal/mol,0.0643 kcal/mol,-0.5164255180714468,1.1184153264749772,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2g,lig_2i,-0.1613 kcal/mol,0.1106 kcal/mol,-0.6371592306090685,0.31448601104359514,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2h,lig_2i,-0.8190 kcal/mol,0.0225 kcal/mol,-1.1049758477623488,-0.5329470448637625,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2k,lig_2u,-2.7253 kcal/mol,0.9759 kcal/mol,-15.12564984831677,9.675029853007134,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2l,lig_2q,-0.0097 kcal/mol,0.1455 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2u,lig_2x,2.8497 kcal/mol,0.5256 kcal/mol,-3.828519367901359,9.527986130064372,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ee,lig_2w,0.9020 kcal/mol,0.0809 kcal/mol,0.5538476985142727,1.2501320439136259,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ee,lig_2v,1.8757 kcal/mol,1.0672 kcal/mol,-11.684451665102387,15.435764552845498,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2q,-1.9858 kcal/mol,0.1713 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2b,lig_2l,-0.0833 kcal/mol,0.5597 kcal/mol,-7.195190001259535,7.028665631116214,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2a,lig_2p,-0.8285 kcal/mol,0.1054 kcal/mol,-1.281951368691129,-0.3751221330579954,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2b,lig_2z,-0.8244 kcal/mol,0.1092 kcal/mol,-1.2941536113372067,-0.3546791217757189,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2p,lig_2t,-2.7676 kcal/mol,0.2096 kcal/mol,-3.6695341141982163,-1.8656109643401186,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2bb,lig_2w,-0.7683 kcal/mol,0.3451 kcal/mol,-5.153595230051531,3.616963827501019,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ii,lig_2v,2.4034 kcal/mol,0.2206 kcal/mol,1.4540508169584445,3.3527448673846987,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2m,lig_2x,2.7980 kcal/mol,0.1197 kcal/mol,2.2831198030442463,3.312832947112029,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2l,lig_2m,-0.0094 kcal/mol,0.0900 kcal/mol,-0.3965642373294127,0.3777758560891531,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2g,lig_2v,2.4840 kcal/mol,0.3020 kcal/mol,1.1845501135600733,3.7833582464578885,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2gg,lig_2v,0.9091 kcal/mol,1.9133 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2d,lig_2s,-0.0590 kcal/mol,1.2083 kcal/mol,-15.412026282680612,15.29407866158038,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2l,lig_2x,0.9633 kcal/mol,0.2857 kcal/mol,-0.26587909173615065,2.192554236858695,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2t,lig_2x,2.3392 kcal/mol,0.1704 kcal/mol,0.17364754351999956,4.504691419360915,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2w,lig_2y,0.5510 kcal/mol,0.3590 kcal/mol,-4.009966828991492,5.111981934786891,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2r,-0.8148 kcal/mol,0.1028 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2a,lig_2n,-1.6173 kcal/mol,0.3984 kcal/mol,-6.679809271098709,3.4451314056109874,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2n,lig_2t,-0.3278 kcal/mol,0.1165 kcal/mol,-1.8077337046985147,1.1522295343992892,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2gg,lig_2k,-0.4443 kcal/mol,0.6079 kcal/mol,-8.168797028234986,7.280125190288272,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2a,lig_2k,1.2932 kcal/mol,0.0692 kcal/mol,0.9955133440570285,1.5907888949757756,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2v,lig_2w,-1.0197 kcal/mol,0.4518 kcal/mol,-6.76002536328879,4.720588921965156,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2gg,lig_2l,-2.5545 kcal/mol,0.1393 kcal/mol,-4.3246871602299555,-0.7842380436808594,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2dd,lig_2hh,-1.5092 kcal/mol,0.3475 kcal/mol,-5.92516171406563,2.906785899234243,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2dd,lig_2i,0.3724 kcal/mol,0.4319 kcal/mol,-5.11567208923137,5.860555768656101,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ff,lig_2h,-0.3862 kcal/mol,0.0501 kcal/mol,-1.0227146215528573,0.2502652183966271,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ff,lig_2hh,-1.5623 kcal/mol,0.2216 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2h,1.0801 kcal/mol,0.1064 kcal/mol,0.6224626553334931,1.5377502179992601,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2a,lig_2gg,1.3803 kcal/mol,0.0361 kcal/mol,1.2249263935634163,1.5357733149754493,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2d,lig_2gg,0.2806 kcal/mol,0.2023 kcal/mol,-0.5896662608995191,1.150903486102549,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2dd,lig_2gg,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2gg,-0.7991 kcal/mol,0.1742 kcal/mol,-1.5486236518838552,-0.04962015708447898,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2f,lig_2gg,1.3488 kcal/mol,0.6974 kcal/mol,-7.513010331226592,10.21069244038397,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ff,lig_2g,-0.2979 kcal/mol,0.0555 kcal/mol,-0.5366766467413198,-0.05911553340066103,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2aa,Intermediate_2,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2bb,lig_2dd,-1.4830 kcal/mol,0.0449 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2aa,lig_2b,-1.8421 kcal/mol,0.6450 kcal/mol,-4.6173422127275945,0.9331894384557864,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2c,Intermediate,8.3988 kcal/mol,0.4319 kcal/mol,2.9110725038018392,13.886468475774052,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2c,Intermediate_3,0.5581 kcal/mol,0.0395 kcal/mol,0.05666301523792516,1.0595184318640678,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2a,-1.1814 kcal/mol,0.0908 kcal/mol,-2.3349407370170576,-0.02779870915982041,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2d,-0.1499 kcal/mol,0.0570 kcal/mol,-0.39531045243061497,0.09556634623992982,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ee,lig_2a,0.2602 kcal/mol,0.1222 kcal/mol,-0.265761900242346,0.7861929500566164,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2f,lig_2d,0.1381 kcal/mol,0.0347 kcal/mol,-0.011113514232605648,0.2873055207576777,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ff,lig_2a,-1.7309 kcal/mol,0.1430 kcal/mol,-2.3463626441193517,-1.1154417007924395,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2g,lig_2d,1.1183 kcal/mol,0.0327 kcal/mol,0.9776014761838759,1.2590588664983309,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2gg,lig_2a,-2.7345 kcal/mol,1.7345 kcal/mol,-24.773660140595442,19.304681220046024,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2j,lig_2m,-0.6465 kcal/mol,0.1983 kcal/mol,-3.1658601071200856,1.8728358198510655,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2j,Intermediate_4,-1.4272 kcal/mol,0.3706 kcal/mol,-6.1358968846365,3.2814069651718594,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2k,lig_2a,-1.6160 kcal/mol,0.0677 kcal/mol,-2.476544724641251,-0.7553757025427424,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2m,lig_2a,0.5974 kcal/mol,0.1100 kcal/mol,0.12411132021515447,1.0706230993828414,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2n,lig_2a,1.3769 kcal/mol,0.0677 kcal/mol,1.0856142302526763,1.6681876026253561,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2o,lig_2a,0.5918 kcal/mol,0.0927 kcal/mol,0.19276836131811576,0.9908643656685856,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2q,Intermediate_1,-1.0361 kcal/mol,0.0784 kcal/mol,-1.3734156852090333,-0.6987445380059174,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2q,Intermediate_4,-0.2016 kcal/mol,0.0783 kcal/mol,-0.5383895416079816,0.1351567577972737,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2p,lig_2a,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2t,lig_2a,0.5635 kcal/mol,0.3720 kcal/mol,-1.037251678385709,2.16420651428409,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2u,Intermediate_4,-1.4013 kcal/mol,0.1841 kcal/mol,-2.1936106010718475,-0.609006081211382,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2v,lig_2a,-2.3188 kcal/mol,0.5019 kcal/mol,-8.695860536337978,4.058258310042535,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2x,Intermediate_7,1.4111 kcal/mol,0.0544 kcal/mol,1.1768897304699526,1.64538384202582,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2v,Intermediate_10,-1.2932 kcal/mol,0.2607 kcal/mol,-2.414757010624737,-0.17155778136766342,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2y,lig_2w,-0.2012 kcal/mol,0.1624 kcal/mol,-0.900061814186906,0.4976443997282699,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2y,Intermediate_10,0.4714 kcal/mol,0.0933 kcal/mol,-0.7142966845757888,1.6571506726401883,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2z,lig_2w,-0.8172 kcal/mol,0.3165 kcal/mol,-2.178890795518313,0.544496727725956,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2a,Intermediate_4,-1.5513 kcal/mol,0.2328 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2w,Intermediate_10,0.5386 kcal/mol,0.3189 kcal/mol,-3.5131929407293407,4.590334201452323,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2b,Intermediate_2,-0.8945 kcal/mol,0.0713 kcal/mol,-1.2013748383411844,-0.5877143519587341,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2d,Intermediate,5.7298 kcal/mol,0.3826 kcal/mol,0.8679530063616054,10.591593752577392,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2d,Intermediate_5,4.3518 kcal/mol,0.1207 kcal/mol,2.818101703491508,5.885455434736385,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2d,Intermediate_8,2.1910 kcal/mol,0.4434 kcal/mol,-3.442705518511426,7.824708431628951,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ii,lig_2hh,-0.1277 kcal/mol,0.0026 kcal/mol,-0.1612310600619399,-0.09413796145103101,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ii,Intermediate_6,1.0771 kcal/mol,0.0989 kcal/mol,0.6517044237129102,1.502579907749586,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
Intermediate,Intermediate_3,-3.7188 kcal/mol,0.1223 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
Intermediate,Intermediate_5,-0.8680 kcal/mol,0.1103 kcal/mol,-2.2700389479484304,0.5339607770371886,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2hh,Intermediate_10,1.9410 kcal/mol,0.2985 kcal/mol,0.6565849650933842,3.225393060424028,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
Intermediate_1,Intermediate_4,-0.8785 kcal/mol,0.1311 kcal/mol,-2.5447554232660963,0.7876712055895683,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
Intermediate_2,Intermediate_10,0.3715 kcal/mol,0.0859 kcal/mol,-0.7197605671094685,1.4628201309857072,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
Intermediate_6,Intermediate_10,2.1167 kcal/mol,0.4750 kcal/mol,-3.9192941411013047,8.152729523708125,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
Intermediate_7,Intermediate_8,0.7215 kcal/mol,0.0715 kcal/mol,0.4139004879170617,1.0291409564155525,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
Intermediate_8,Intermediate_10,-2.2632 kcal/mol,0.1636 kcal/mol,-2.9671389853749024,-1.559325793759768,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2k,lig_2q,-3.4464 kcal/mol,0.5003 kcal/mol,-5.5990426556438875,-1.2938341023192494,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2f,-0.6572 kcal/mol,0.0470 kcal/mol,-0.8593059511178744,-0.4551308445563691,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2p,lig_2a,0.9197 kcal/mol,0.1503 kcal/mol,0.27309649677122827,1.566335599205007,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2dd,lig_2gg,2.9217 kcal/mol,0.3359 kcal/mol,1.476634268443005,4.366831915484569,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
