lig_0,lig_1,freenrg,error,engine,analysis
lig_2r,lig_2s,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2l,-2.3906 kcal/mol,0.9072 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2n,-1.1491 kcal/mol,0.5373 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2j,-0.5032 kcal/mol,0.1135 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2s,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,lig_2k,2.0448 kcal/mol,0.1061 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2i,lig_2j,0.2690 kcal/mol,0.0624 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2g,lig_2h,0.2392 kcal/mol,0.1630 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2g,lig_2i,0.0238 kcal/mol,0.1583 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2h,lig_2i,-0.6363 kcal/mol,0.0357 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2u,-1.3165 kcal/mol,0.4689 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2q,0.5125 kcal/mol,0.4554 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ee,lig_2w,1.1886 kcal/mol,0.2287 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ee,lig_2v,2.4475 kcal/mol,0.9474 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2u,lig_2x,2.5080 kcal/mol,0.4295 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2q,-2.6265 kcal/mol,1.2875 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2b,lig_2l,-0.9834 kcal/mol,0.7825 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2p,-0.6113 kcal/mol,0.2909 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2p,lig_2t,-1.8358 kcal/mol,0.1315 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2bb,lig_2w,-1.0924 kcal/mol,0.4027 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2b,lig_2z,-0.3480 kcal/mol,0.1993 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ii,lig_2v,2.3347 kcal/mol,0.2507 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2m,lig_2x,2.4857 kcal/mol,0.3914 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2m,0.0689 kcal/mol,0.0687 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2g,lig_2v,2.3191 kcal/mol,0.3396 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2v,0.4873 kcal/mol,0.8464 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,lig_2s,0.5087 kcal/mol,0.8197 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2x,2.6916 kcal/mol,1.1643 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2t,lig_2x,2.2970 kcal/mol,0.3186 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2r,-0.7541 kcal/mol,0.1988 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2w,lig_2y,0.0796 kcal/mol,1.0926 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2n,-1.8318 kcal/mol,0.5694 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2k,-0.3239 kcal/mol,0.5280 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2t,-0.1161 kcal/mol,0.3263 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,lig_2w,-1.1776 kcal/mol,0.1306 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2k,1.4686 kcal/mol,0.0816 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2dd,lig_2hh,-1.7218 kcal/mol,0.2493 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2dd,lig_2i,0.0301 kcal/mol,0.5587 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2l,-2.6930 kcal/mol,0.0468 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2h,-0.6389 kcal/mol,0.1976 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2hh,-1.3017 kcal/mol,0.5342 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2h,0.9383 kcal/mol,0.1268 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2gg,1.4983 kcal/mol,0.0793 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,lig_2gg,0.3047 kcal/mol,0.1023 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2gg,-1.0481 kcal/mol,0.2414 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2f,lig_2gg,2.1030 kcal/mol,0.3170 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2aa,Intermediate_2,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2g,-0.3609 kcal/mol,0.0495 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2bb,lig_2dd,-1.0173 kcal/mol,0.2065 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2c,Intermediate,8.5732 kcal/mol,1.0055 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2aa,lig_2b,-1.3214 kcal/mol,0.5145 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2c,Intermediate_3,0.6958 kcal/mol,0.1381 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2a,-1.1391 kcal/mol,0.0871 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2d,0.1674 kcal/mol,0.0239 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ee,lig_2a,0.3726 kcal/mol,0.1385 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2f,lig_2d,0.4823 kcal/mol,0.1487 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2a,0.2087 kcal/mol,0.2457 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2a,-1.1481 kcal/mol,0.3041 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2g,lig_2d,1.1022 kcal/mol,0.0393 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,Intermediate_4,-0.9812 kcal/mol,0.3423 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,lig_2m,-0.4005 kcal/mol,0.0656 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2a,-1.4945 kcal/mol,0.2012 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2m,lig_2a,0.7852 kcal/mol,0.1306 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2a,0.9708 kcal/mol,0.1609 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2q,Intermediate_1,-1.1099 kcal/mol,0.1329 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2q,Intermediate_4,0.1349 kcal/mol,0.1057 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2o,lig_2a,0.6461 kcal/mol,0.1338 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2t,lig_2a,1.0051 kcal/mol,0.4162 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2u,Intermediate_4,-1.5390 kcal/mol,0.7026 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,lig_2a,-1.7300 kcal/mol,0.7286 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2x,Intermediate_7,1.7211 kcal/mol,0.3100 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2y,lig_2w,-0.5171 kcal/mol,0.3527 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,Intermediate_10,-1.6224 kcal/mol,0.2651 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2y,Intermediate_10,0.8803 kcal/mol,0.3061 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2z,lig_2w,-0.8318 kcal/mol,0.2518 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,Intermediate_4,-1.7169 kcal/mol,0.1260 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2w,Intermediate_10,0.6674 kcal/mol,0.2309 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,Intermediate,5.4545 kcal/mol,0.2863 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,Intermediate_5,1.7251 kcal/mol,0.8897 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2b,Intermediate_2,-1.0494 kcal/mol,0.2415 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,Intermediate_8,1.8894 kcal/mol,0.3931 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ii,lig_2hh,-0.0455 kcal/mol,0.0215 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ii,Intermediate_6,0.9719 kcal/mol,0.1036 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate,Intermediate_3,-3.2953 kcal/mol,0.2763 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate,Intermediate_5,-0.8800 kcal/mol,0.1661 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2hh,Intermediate_10,3.2906 kcal/mol,0.3544 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_1,Intermediate_4,-1.1119 kcal/mol,0.1868 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_2,Intermediate_10,0.3801 kcal/mol,0.1160 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_6,Intermediate_10,2.5020 kcal/mol,0.3227 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_7,Intermediate_8,0.5018 kcal/mol,0.0500 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_8,Intermediate_10,-2.2482 kcal/mol,0.2833 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2q,-2.6165 kcal/mol,0.4913 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2f,-0.3535 kcal/mol,0.0357 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2p,lig_2a,1.0967 kcal/mol,0.1307 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2dd,lig_2gg,2.6887 kcal/mol,0.3956 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
