lig_0,lig_1,freenrg,error,engine,analysis
lig_jmc27,lig_jmc30,0.1391 kcal/mol,0.2786 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_jmc23,lig_jmc30,-0.3768 kcal/mol,0.4703 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm31,lig_ejm44,3.5777 kcal/mol,0.4719 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm46,lig_jmc27,0.3723 kcal/mol,0.3590 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm46,lig_jmc23,-0.1119 kcal/mol,0.1148 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm31,lig_jmc28,-0.4720 kcal/mol,0.1617 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate,lig_ejm49,0.7370 kcal/mol,0.4416 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
Intermediate,lig_ejm47,-0.6080 kcal/mol,0.0723 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm31,lig_ejm54,-0.1897 kcal/mol,0.0823 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm49,lig_ejm55,-1.7096 kcal/mol,0.1664 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm31,lig_jmc27,-0.7015 kcal/mol,0.1961 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm31,lig_ejm55,-0.8514 kcal/mol,0.1568 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm31,lig_jmc30,-1.7166 kcal/mol,0.1650 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm31,lig_ejm43,0.3236 kcal/mol,0.2292 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm47,lig_ejm55,-0.0390 kcal/mol,0.2483 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm50,lig_ejm54,-0.6468 kcal/mol,0.4120 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm55,lig_jmc27,0.3619 kcal/mol,0.1993 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm53,lig_ejm55,-3.3015 kcal/mol,0.4142 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm53,lig_ejm54,-2.7268 kcal/mol,0.0841 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm44,lig_jmc30,-4.3532 kcal/mol,0.1299 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm50,lig_ejm55,-0.8803 kcal/mol,0.2685 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm53,lig_jmc27,-0.1901 kcal/mol,0.1859 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_ejm48,lig_ejm54,-3.2961 kcal/mol,0.1835 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
