lig_0,lig_1,freenrg,error,engine,analysis,method
lig_57,lig_57,2.24624103307724,0.2111988975791847,,,None
lig_58,lig_57,4.667503356933594,0.1221921938939521,,,None
lig_65,lig_58,-0.5697002410888672,0.0595387523812445,,,None
lig_61,lig_60,-0.7532997131347656,0.0629380990585863,,,None
lig_68,lig_60,-1.9113998413085935,0.1173077965270485,,,None
lig_67,lig_61,1.499189853668213,0.0696112965868809,,,None
lig_62,lig_62,0.3748979941010475,0.1889267676166257,,,None
lig_62,lig_64,0.2875003814697265,0.0739724089724844,,,None
lig_64,lig_64,2.688889980316162,0.1966637745123385,,,None
lig_66,lig_66,-1.49036605656147,0.3061519491900658,,,None
lig_68,lig_68,1.6439200043678284,0.1616159874854429,,,None
