,freenrg_SOMD,err_SOMD,freenrg_calc,err_calc
lig_2z~lig_2w,0.8844,0.2085,-1.092514106699932,0.19594126223578587
lig_2a~Intermediate_4,-3.1847,0.2725,,
lig_2b~Intermediate_2,0.857,0.3533,,
lig_2w~Intermediate_10,0.4369,0.0565,,
lig_2d~Intermediate,8.7261,0.1147,,
lig_2d~Intermediate_5,4.0199,0.5245,,
lig_2d~Intermediate_8,2.6625,0.2419,,
lig_2ii~lig_2hh,-0.0877,0.0141,-1.016304800623077,0.7834253821752233
lig_2ii~Intermediate_6,1.0557,0.0852,,
lig_2hh~Intermediate_10,3.1296,0.1465,,
Intermediate~Intermediate_3,-7.0096,0.3673,,
Intermediate~Intermediate_5,-1.8936,0.0428,,
Intermediate_1~Intermediate_4,-0.2841,0.0525,,
Intermediate_2~Intermediate_10,0.4455,0.0336,,
Intermediate_6~Intermediate_10,2.1592,0.2139,,
Intermediate_7~Intermediate_8,0.6848,0.027,,
Intermediate_8~Intermediate_10,-2.06,0.1189,,
