,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_2m~lig_2a,0.0628118596211884,0.24749359472113194,0.5792,0.0817
lig_2n~lig_2a,0.9594845620644303,0.2812087122182192,1.4203,0.0579
lig_2o~lig_2a,-0.4132275087144688,0.2666114284449646,0.5535,0.1164
lig_2p~lig_2a,0.30453445648557675,0.24358455616141958,0.8528,0.151
lig_2q~Intermediate_1,,,-1.0361,0.0784
lig_2q~Intermediate_4,,,0.0644,0.0764
lig_2t~lig_2a,0.9594845620644303,0.2546802094233793,0.6446,0.3704
lig_2u~Intermediate_4,,,-1.3401,0.1477
lig_2v~lig_2a,-1.9423509945899742,0.29400487428979943,-2.0069,0.5109
lig_2v~Intermediate_10,,,-1.3531,0.2399
lig_2x~Intermediate_7,,,1.4798,0.0817
lig_2y~lig_2w,-1.6802199063836891,0.23562729190869655,-0.1463,0.1098
lig_2y~Intermediate_10,,,0.4914,0.1152
lig_2z~lig_2w,-1.092514106699932,0.19594126223578587,-0.9935,0.3008
lig_2a~Intermediate_4,,,-1.7212,0.1775
lig_2b~Intermediate_2,,,-0.9632,0.0803
lig_2w~Intermediate_10,,,0.434,0.2884
lig_2d~Intermediate,,,5.5759,0.2362
lig_2d~Intermediate_5,,,4.3353,0.0935
lig_2d~Intermediate_8,,,2.1805,0.4423
lig_2ii~lig_2hh,-1.016304800623077,0.7834253821752233,-0.1277,0.0026
lig_2ii~Intermediate_6,,,1.0426,0.084
lig_2hh~Intermediate_10,,,2.0796,0.2258
Intermediate~Intermediate_3,,,-3.6328,0.0697
Intermediate~Intermediate_5,,,-0.7631,0.1359
Intermediate_1~Intermediate_4,,,-0.5445,0.1328
Intermediate_2~Intermediate_10,,,0.4646,0.0523
Intermediate_6~Intermediate_10,,,2.132,0.4775
Intermediate_7~Intermediate_8,,,0.6131,0.0422
Intermediate_8~Intermediate_10,,,-2.1539,0.1975
