,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_2t~lig_2x,1.6339826903091037,0.1779491927360908,3.3344,0.095
lig_2l~lig_2x,2.0472101990235707,0.16499488426716408,2.7577,0.4683
lig_2d~lig_2s,-1.6200855277490938,0.21965262886576628,-1.7787,0.1413
lig_2w~lig_2y,1.6802199063836891,0.23562729190869655,-0.9672,0.3516
lig_2e~lig_2r,-0.09189866622583764,0.27413777869744144,-2.5663,0.054
lig_2a~lig_2n,-0.9594845620644303,0.2812087122182192,-1.2781,0.2857
lig_2n~lig_2t,0.0,0.17380938655729272,0.063,0.1806
lig_2gg~lig_2k,0.10869305222888848,0.1272431575299837,1.1081,0.0891
lig_2a~lig_2k,0.3504156490932768,0.25833655361854685,1.8692,0.0672
lig_2v~lig_2w,-2.4886080479399393,0.1776871255794307,-1.7928,0.1169
lig_2gg~lig_2l,-1.6144346676432857,0.09936021293021033,-2.3786,0.1958
lig_2dd~lig_2hh,-1.9189691241288624,0.3168640654297495,-0.0519,0.3503
lig_2dd~lig_2i,-0.10394273803084886,0.31968423542622243,3.0028,0.9757
lig_2ff~lig_2h,1.981184524192967,0.20816509851236958,1.2598,0.0987
lig_2ff~lig_2hh,-0.41322750871446523,0.22701145122804214,-1.6146,0.2453
lig_2e~lig_2h,1.234335752388274,0.31719882090627394,0.8971,0.065
lig_2a~lig_2gg,0.24172259686438835,0.251363665327022,0.4877,0.3113
lig_2d~lig_2gg,-1.1657271406249663,0.2175141756645145,-0.2583,0.2359
lig_2dd~lig_2gg,-0.7177619652000438,0.2513636653270219,1.8527,0.2259
lig_2e~lig_2gg,0.041130878409660454,0.26757697774714134,-1.0225,0.105
lig_2f~lig_2gg,-2.1931754671452897,0.2261944721518803,1.2618,0.5109
lig_2ff~lig_2g,0.7879796502143535,0.2546802094233793,-0.2966,0.0887
lig_2aa~lig_2b,-1.4448193335322816,0.26676275582866643,-0.7791,0.7634
lig_2aa~Intermediate_2,,,-0.4289,0.188
lig_2bb~lig_2dd,-0.8913497985316692,0.3098415015742436,-1.6909,0.1215
lig_2c~Intermediate,,,10.9443,0.6787
lig_2c~Intermediate_3,,,1.2206,0.16
lig_2e~lig_2a,-0.2005917184547279,0.3494916205255889,-1.4788,0.0372
lig_2e~lig_2d,1.2068580190346267,0.3259955784761205,-0.5404,0.0631
lig_2ee~lig_2a,1.3727120707788973,0.42989801095307206,-0.0003,0.2068
lig_2f~lig_2d,-1.0274483265203234,0.2929839882958692,-0.034,0.0726
lig_2ff~lig_2a,0.5462570533499651,0.2546802094233793,0.0959,0.1282
lig_2g~lig_2d,1.1657271406249663,0.3128248238428679,0.928,0.0154
lig_2gg~lig_2a,-0.24172259686438835,0.251363665327022,-0.6974,0.0699
lig_2j~lig_2m,-0.8892668770501224,0.1768205495428065,-2.7234,0.1405
lig_2j~Intermediate_4,,,-3.9652,0.2737
lig_2k~lig_2a,-0.3504156490932768,0.25833655361854685,-1.71,0.0557
lig_2m~lig_2a,0.0628118596211884,0.24749359472113194,1.6459,0.3091
lig_2n~lig_2a,0.9594845620644303,0.2812087122182192,1.2004,0.1417
lig_2o~lig_2a,-0.4132275087144688,0.2666114284449646,1.9445,0.1276
lig_2p~lig_2a,0.30453445648557675,0.24358455616141958,1.4783,0.1736
lig_2q~Intermediate_1,,,0.3319,0.0535
lig_2q~Intermediate_4,,,0.8161,0.072
lig_2t~lig_2a,0.9594845620644303,0.2546802094233793,2.7622,0.1196
lig_2u~Intermediate_4,,,-0.2628,0.2334
lig_2v~lig_2a,-1.9423509945899742,0.29400487428979943,-2.0441,0.189
lig_2v~Intermediate_10,,,-0.6017,0.2661
lig_2x~Intermediate_7,,,-1.1788,0.1347
lig_2y~lig_2w,-1.6802199063836891,0.23562729190869655,0.9831,0.2736
lig_2y~Intermediate_10,,,1.8008,0.1761
lig_2z~lig_2w,-1.092514106699932,0.19594126223578587,0.8844,0.2085
lig_2a~Intermediate_4,,,-3.1847,0.2725
lig_2b~Intermediate_2,,,0.857,0.3533
lig_2w~Intermediate_10,,,0.4369,0.0565
lig_2d~Intermediate,,,8.7261,0.1147
lig_2d~Intermediate_5,,,4.0199,0.5245
lig_2d~Intermediate_8,,,2.6625,0.2419
lig_2ii~lig_2hh,-1.016304800623077,0.7834253821752233,-0.0877,0.0141
lig_2ii~Intermediate_6,,,1.0557,0.0852
lig_2hh~Intermediate_10,,,3.1296,0.1465
Intermediate~Intermediate_3,,,-7.0096,0.3673
Intermediate~Intermediate_5,,,-1.8936,0.0428
Intermediate_1~Intermediate_4,,,-0.2841,0.0525
Intermediate_2~Intermediate_10,,,0.4455,0.0336
Intermediate_6~Intermediate_10,,,2.1592,0.2139
Intermediate_7~Intermediate_8,,,0.6848,0.027
Intermediate_8~Intermediate_10,,,-2.06,0.1189
